id,name,address
34087,NULL,Zuid-Linschoterzandweg 15 te Snelrewaard (Oudewater UT)
34088,NULL,Zuid-Linschoterzandweg 30 te Snelrewaard (Oudewater UT)
34089,NULL,Zuid-Linschoterzandweg 36 te Snelrewaard (Oudewater UT)
34090,NULL,Zuid-Linschoterzandweg 41 te Snelrewaard (Oudewater UT)
34091,NULL,Zuid-Linschoterzandweg 44 te Snelrewaard (Oudewater UT)
34092,NULL,Zuid-Linschoterzandweg 47 te Snelrewaard (Oudewater UT)
34093,NULL,Zuid-Linschoterzandweg 52 te Snelrewaard (Oudewater UT) e.a.
34094,NULL,Waardsedijk 44 te Snelrewaard (Oudewater UT)
34095,NULL,Birkstraat 107 te Soest (UT)
34096,NULL,Kerkpad ZZ 63 te Soest (UT)
34097,NULL,Kerkstraat 11 te Soest (UT) e.a.
34098,NULL,Eemstraat 4 te Soest (UT) e.a.
34099,NULL,Eemstraat 16 te Soest (UT)
34100,NULL,Eemstraat 2 te Soest (UT)
34101,NULL,Eemweg 4 te Soest (UT) e.a.
34102,NULL,Eigendomweg 151 te Soest (UT)
34103,NULL,Kerkpad ZZ 99 te Soest (UT)
34104,NULL,Kerkpad ZZ 160 te Soest (UT)
34105,NULL,Kerkplein 2 te Soest (UT)
34106,NULL,Torenstraat 1 te Soest (UT)
34107,NULL,Torenstraat bij 1 te Soest (UT)
34108,NULL,Kerkstraat 13 te Soest (UT)
34109,NULL,Kerkstraat 10 te Soest (UT) e.a.
34110,NULL,Vredehofstraat 31 te Soest (UT)
34111,NULL,Spoorstraat 1 te Soest (UT)
34112,NULL,Kerkstraat 16 te Someren (NB)
34113,NULL,Kerkstraat 31 te Someren (NB)
34114,NULL,Einhoutsestraat bij 8 te Someren (NB)
34115,NULL,Offermansstraat 1 te Lierop (Someren NB)
34116,NULL,Boomen 14 te Lierop (Someren NB)
34117,NULL,Laan Ten Boomen 37 te Lierop (Someren NB)
34118,NULL,Laan Ten Boomen 38 te Lierop (Someren NB)
34120,NULL,Torenstraat 6 te Ezinge (Winsum GR)
34121,NULL,Sint Genovevastraat 14 te Son en Breugel (NB)
34122,NULL,Dommelstraat 12 te Son en Breugel (NB)
34123,NULL,Nieuwstraat bij 27 te Son en Breugel (NB)
34124,NULL,Markt 1 te Son en Breugel (NB)
34125,NULL,Hogevaart 77 te Sprang-Capelle (Waalwijk NB)
34126,NULL,Hoofdstraat 19 te Sprang-Capelle (Waalwijk NB)
34127,NULL,Hoofdstraat 25 te Sprang-Capelle (Waalwijk NB)
34128,NULL,Waspiksedijk 37 te Sprang-Capelle (Waalwijk NB)
34129,NULL,Van der Duinstraat 10 te Sprang-Capelle (Waalwijk NB)
34131,NULL,Kerkstraat 6 te Sprang-Capelle (Waalwijk NB)
34132,NULL,Kerkstraat 8 te Sprang-Capelle (Waalwijk NB) e.a.
34133,NULL,Kerkstraat 34 te Sprang-Capelle (Waalwijk NB)
34135,NULL,Kerkstraat 65 te Sprang-Capelle (Waalwijk NB)
34137,NULL,Kerkstraat 75 te Sprang-Capelle (Waalwijk NB) e.a.
34138,NULL,Oudestraat 86 te Sprang-Capelle (Waalwijk NB)
34140,NULL,Kerkring 2 te Spijkenisse (Nissewaard ZH)
34141,NULL,Noordeinde 99 te Spijkenisse (Nissewaard ZH)
34142,NULL,Korte Schenkeldijk 4 te Spijkenisse (Nissewaard ZH)
34143,NULL,Brinkweg 3 te Delden (Hof van Twente OV)
34144,NULL,Brinkweg 15 te Delden (Hof van Twente OV)
34145,NULL,Hengelosestraat 5 te Delden (Hof van Twente OV)
34146,NULL,Hengelosestraat 2 te Delden (Hof van Twente OV) e.a.
34147,NULL,Hengelosestraat bij 8 te Delden (Hof van Twente OV)
34148,NULL,Hengelosestraat 8 te Delden (Hof van Twente OV)
34149,NULL,Kerkplein 3 te Delden (Hof van Twente OV)
34150,NULL,Kerkplein 1 te Delden (Hof van Twente OV)
34151,NULL,Kerkplein 3 te Delden (Hof van Twente OV)
34152,NULL,Langestraat 29 te Delden (Hof van Twente OV)
34153,NULL,Langestraat 77 te Delden (Hof van Twente OV)
34154,NULL,Langestraat 24 te Delden (Hof van Twente OV) e.a.
34155,NULL,Langestraat 60 te Delden (Hof van Twente OV)
34156,NULL,Langestraat 76 te Delden (Hof van Twente OV)
34157,NULL,Langestraat 78 te Delden (Hof van Twente OV)
34158,NULL,Markt 1 te Delden (Hof van Twente OV)
34159,NULL,Markt 2 te Delden (Hof van Twente OV)
34160,NULL,Markt 3 te Delden (Hof van Twente OV)
34161,NULL,Markt 5 te Delden (Hof van Twente OV)
34162,NULL,Meijlingstraat 3 te Delden (Hof van Twente OV)
34163,NULL,Spoorstraat 5 te Delden (Hof van Twente OV)
34164,NULL,Steinwegstraat 38 te Delden (Hof van Twente OV)
34165,NULL,Vossenbrink 2 te Delden (Hof van Twente OV) e.a.
34166,NULL,Ter Maars 4 te Onstwedde (Stadskanaal GR)
34167,NULL,Havenstraat 4 te Onstwedde (Stadskanaal GR)
34169,NULL,Kerklaan 7 te Onstwedde (Stadskanaal GR)
34170,NULL,Smeerling 13 te Onstwedde (Stadskanaal GR)
34171,NULL,Smeerling 15 te Onstwedde (Stadskanaal GR)
34172,NULL,Smeerling 16 te Onstwedde (Stadskanaal GR)
34173,NULL,Smeerling 18 te Onstwedde (Stadskanaal GR)
34174,NULL,Smeerling 20 te Onstwedde (Stadskanaal GR)
34175,NULL,Veenhuizen 12 te Onstwedde (Stadskanaal GR)
34176,NULL,Ter Wuppingerweg 19 te Onstwedde (Stadskanaal GR)
34177,NULL,Wessinghuizerweg 11 A te Onstwedde (Stadskanaal GR)
34178,NULL,Wessinghuizerweg 15 te Onstwedde (Stadskanaal GR)
34181,NULL,Druivensteinweg 1 te Staphorst (OV)
34182,NULL,Egbert Vosland 4 te Staphorst (OV)
34183,NULL,Evenboersweg 15 te Punthorst (Staphorst OV)
34184,NULL,Geerligsland 1 te Staphorst (OV) e.a.
34185,NULL,Geerligsland 3 te Staphorst (OV)
34187,NULL,Gemeenteweg 15 te Staphorst (OV)
34189,NULL,Gemeenteweg 35 te Staphorst (OV) e.a.
34190,NULL,Gemeenteweg 41 te Staphorst (OV)
34191,NULL,Gemeenteweg 47 te Staphorst (OV)
34192,NULL,Gemeenteweg 49 te Staphorst (OV)
34193,NULL,Gemeenteweg 51 te Staphorst (OV)
34194,NULL,Gemeenteweg 55 te Staphorst (OV)
34195,NULL,Gemeenteweg 57 te Staphorst (OV)
34196,NULL,Gemeenteweg 67 te Staphorst (OV)
34198,NULL,Gemeenteweg 99 te Staphorst (OV)
34199,NULL,Boerensteeg 1 te Huizen (NH) e.a.
34200,NULL,Gemeenteweg 83 te Staphorst (OV)
34201,NULL,Gemeenteweg 201 te Staphorst (OV)
34202,NULL,Gemeenteweg 103 te Staphorst (OV)
34203,NULL,Gemeenteweg 107 te Staphorst (OV)
34204,NULL,Gemeenteweg 117 te Staphorst (OV)
34205,NULL,Gemeenteweg 119 te Staphorst (OV)
34206,NULL,Gemeenteweg 137 te Staphorst (OV)
34207,NULL,Gemeenteweg 147 te Staphorst (OV)
34208,NULL,Gemeenteweg 159 te Staphorst (OV)
34210,NULL,Gemeenteweg 167 te Staphorst (OV)
34213,NULL,Gemeenteweg 199 te Staphorst (OV)
34214,NULL,Gemeenteweg 209 te Staphorst (OV)
34215,NULL,Gemeenteweg 211 te Staphorst (OV) e.a.
34216,NULL,Gemeenteweg 215 te Staphorst (OV)
34217,NULL,Gemeenteweg 217 te Staphorst (OV)
34218,NULL,Gemeenteweg 225 te Staphorst (OV)
34219,NULL,Gemeenteweg 229 te Staphorst (OV)
34220,NULL,Gemeenteweg 233 te Staphorst (OV)
34222,NULL,Gemeenteweg 239 te Staphorst (OV)
34223,NULL,Gemeenteweg 243 te Staphorst (OV)
34224,NULL,Gemeenteweg 251 te Staphorst (OV)
34225,NULL,Gemeenteweg 255 te Staphorst (OV)
34226,NULL,Gemeenteweg 269 te Staphorst (OV)
34227,NULL,Gemeenteweg 275 te Staphorst (OV)
34228,NULL,Gemeenteweg 275 te Staphorst (OV)
34230,NULL,Gemeenteweg 301 te Staphorst (OV)
34231,NULL,Gemeenteweg 305 te Staphorst (OV)
34233,NULL,Gemeenteweg 321 te Staphorst (OV) e.a.
34235,NULL,Gemeenteweg 337 te Staphorst (OV)
34236,NULL,Gemeenteweg 351 te Staphorst (OV)
34237,NULL,Gemeenteweg 353 te Staphorst (OV)
34238,NULL,Gemeenteweg 369 te Staphorst (OV)
34239,NULL,Gemeenteweg 371 te Staphorst (OV)
34241,NULL,Gemeenteweg 6 te Staphorst (OV)
34242,NULL,Gemeenteweg 24 te Staphorst (OV) e.a.
34243,NULL,Gemeenteweg 44 te Staphorst (OV)
34244,NULL,Gemeenteweg 46 te Staphorst (OV)
34245,NULL,Gemeenteweg 48 te Staphorst (OV) e.a.
34246,NULL,Gemeenteweg 52 te Staphorst (OV)
34247,NULL,Gemeenteweg 60 te Staphorst (OV) e.a.
34248,NULL,Amstel 332 te Amsterdam (NH)
34250,NULL,Gemeenteweg 82 te Staphorst (OV) e.a.
34252,NULL,Gemeenteweg 96 te Staphorst (OV)
34253,NULL,Gemeenteweg 106 te Staphorst (OV)
34254,NULL,Gemeenteweg 112 te Staphorst (OV)
34255,NULL,Gemeenteweg 144 te Staphorst (OV)
34256,NULL,Gemeenteweg 148 te Staphorst (OV)
34257,NULL,Gemeenteweg 152 te Staphorst (OV)
34258,NULL,Gemeenteweg 160 te Staphorst (OV)
34259,NULL,Gemeenteweg 162 te Staphorst (OV) e.a.
34261,NULL,Gemeenteweg 172 te Staphorst (OV)
34262,NULL,Gemeenteweg 186 te Staphorst (OV)
34263,NULL,Gemeenteweg 202 te Staphorst (OV)
34264,NULL,Gemeenteweg 222 te Staphorst (OV)
34265,NULL,Gemeenteweg 236 te Staphorst (OV)
34266,NULL,Gemeenteweg 244 te Staphorst (OV)
34267,NULL,Gemeenteweg 272 te Staphorst (OV)
34268,NULL,Gemeenteweg 286 te Staphorst (OV)
34269,NULL,Gemeenteweg 292 te Staphorst (OV)
34270,NULL,Gemeenteweg 298 te Staphorst (OV)
34271,NULL,Gemeenteweg 300 te Staphorst (OV)
34272,NULL,Gemeenteweg 308 te Staphorst (OV)
34273,NULL,Gemeenteweg 312 te Staphorst (OV)
34274,NULL,Gemeenteweg 330 te Staphorst (OV)
34275,NULL,Gemeenteweg 346 te Staphorst (OV)
34276,NULL,Gemeenteweg 352 te Staphorst (OV)
34277,NULL,Gemeenteweg bij 364 te Staphorst (OV)
34278,NULL,Jan Arendsland 1 te Staphorst (OV) e.a.
34279,NULL,Jan Lubbertsland 2 te Staphorst (OV)
34280,NULL,Kerklaan 5 te Staphorst (OV)
34281,NULL,Klaas Kloosterweg Oost 145 te Staphorst (OV)
34283,NULL,Lankhorsterweg 19 te Staphorst (OV)
34284,NULL,Leijendwarsweg 4 te Staphorst (OV) e.a.
34285,NULL,Leijendwarsweg 6 te Staphorst (OV)
34286,NULL,Middenwolderweg 5 te Staphorst (OV)
34287,NULL,Middenwolderweg 11 te Staphorst (OV)
34288,NULL,Middenwolderweg 13 te Staphorst (OV)
34289,NULL,Middenwolderweg 2 te Staphorst (OV)
34290,NULL,Middenwolderweg 4 te Staphorst (OV) e.a.
34291,NULL,Muldersweg 7 te Staphorst (OV)
34292,NULL,Muldersweg 4 te Staphorst (OV)
34293,NULL,Oude Rijksweg 25 te Staphorst (OV)
34295,NULL,Oude Rijksweg 29 te Staphorst (OV) e.a.
34296,NULL,Oude Rijksweg 31 te Staphorst (OV)
34297,NULL,Oude Rijksweg 35 te Staphorst (OV)
34298,NULL,Oude Rijksweg 37 te Staphorst (OV)
34299,NULL,Oude Rijksweg 43 te Staphorst (OV)
34300,NULL,Oude Rijksweg 51 te Staphorst (OV)
34301,NULL,Nieuw-Amsterdamseweg 7 te Schoonebeek (Emmen DR)
34304,NULL,Haadwei 42 te Damwâld (Dantumadiel FR)
34305,NULL,Oude Rijksweg 57 te Staphorst (OV)
34306,NULL,Oude Rijksweg 67 te Staphorst (OV)
34307,NULL,Oude Schoolstraat 21 te Voerendaal (LI)
34308,NULL,Oude Rijksweg 75 te Staphorst (OV)
34309,NULL,Oude Rijksweg 77 te Staphorst (OV) e.a.
34310,NULL,Oude Rijksweg 81 te Staphorst (OV)
34312,NULL,Oude Rijksweg 89 te Staphorst (OV)
34313,NULL,Oude Rijksweg 93 te Staphorst (OV) e.a.
34314,NULL,Oude Rijksweg 99 te Staphorst (OV)
34316,NULL,Oude Rijksweg 115 te Staphorst (OV) e.a.
34318,NULL,Oude Rijksweg 119 te Staphorst (OV)
34320,NULL,Oude Rijksweg 135 te Staphorst (OV)
34321,NULL,Oude Rijksweg 143 te Staphorst (OV)
34323,NULL,Oude Rijksweg 147 te Staphorst (OV)
34324,NULL,Oude Rijksweg 159 te Staphorst (OV)
34325,NULL,Oude Rijksweg 171 te Staphorst (OV) e.a.
34326,NULL,Oude Rijksweg 175 te Staphorst (OV)
34327,NULL,Oude Rijksweg 179 te Staphorst (OV)
34328,NULL,Oude Rijksweg 183 te Staphorst (OV)
34329,NULL,Oude Rijksweg 195 te Staphorst (OV) e.a.
34330,NULL,Oude Rijksweg 197 te Staphorst (OV)
34331,NULL,Oude Rijksweg 209 te Staphorst (OV)
34333,NULL,Oude Rijksweg 18 te Staphorst (OV) e.a.
34334,NULL,Oude Rijksweg 24 te Staphorst (OV)
34335,NULL,Oude Rijksweg 30 te Staphorst (OV) e.a.
34336,NULL,Oude Rijksweg 34 te Staphorst (OV)
34337,NULL,Oude Rijksweg 36 te Staphorst (OV)
34338,NULL,Oude Rijksweg 40 te Staphorst (OV)
34339,NULL,Oude Rijksweg 44 A te Staphorst (OV)
34340,NULL,Oude Rijksweg 46 te Staphorst (OV) e.a.
34341,NULL,Oude Rijksweg 48 A te Staphorst (OV) e.a.
34342,NULL,Oude Rijksweg 50 te Staphorst (OV)
34344,NULL,Oude Rijksweg 72 te Staphorst (OV)
34345,NULL,Oude Rijksweg 74 te Staphorst (OV)
34346,NULL,Oude Rijksweg 84 te Staphorst (OV)
34347,NULL,Oude Rijksweg 88 te Staphorst (OV)
34348,NULL,Oude Rijksweg 94 te Staphorst (OV)
34350,NULL,Oude Rijksweg 98 te Staphorst (OV)
34351,NULL,Oude Rijksweg 108 te Staphorst (OV)
34352,NULL,Oude Rijksweg 110 te Staphorst (OV) e.a.
34353,NULL,Oude Rijksweg 112 te Staphorst (OV)
34354,NULL,Oude Rijksweg 118 te Staphorst (OV)
34355,NULL,Oude Rijksweg 120 te Staphorst (OV)
34356,NULL,Oude Rijksweg 124 te Staphorst (OV) e.a.
34357,NULL,Oude Rijksweg 128 te Staphorst (OV) e.a.
34358,NULL,Oude Rijksweg 132 te Staphorst (OV)
34359,NULL,Oude Rijksweg 164 te Staphorst (OV)
34360,NULL,Oude Rijksweg 170 te Staphorst (OV)
34361,NULL,Oude Rijksweg 172 te Staphorst (OV)
34362,NULL,Oude Rijksweg 176 te Staphorst (OV)
34363,NULL,Oude Rijksweg 188 te Staphorst (OV) e.a.
34364,NULL,Oude Rijksweg 194 te Staphorst (OV) e.a.
34365,NULL,Parallelweg 1 te Staphorst (OV) e.a.
34366,NULL,Portiekstraatje 8 te Staphorst (OV)
34367,NULL,Rijksparallelweg 1 te Staphorst (OV)
34368,NULL,Sprakelhorstweg 1 te Staphorst (OV) e.a.
34369,NULL,Sprakelhorstweg 2 te Staphorst (OV) e.a.
34370,NULL,Zwarteveenweg 2 te Staphorst (OV)
34371,NULL,Dekkersland 3 te Rouveen (Staphorst OV)
34372,NULL,Oude Rijksweg 219 te Rouveen (Staphorst OV) e.a.
34373,NULL,Oude Rijksweg 221 te Rouveen (Staphorst OV) e.a.
34374,NULL,Oude Rijksweg 223 te Rouveen (Staphorst OV)
34375,NULL,Oude Rijksweg 225 te Rouveen (Staphorst OV) e.a.
34377,NULL,Oude Rijksweg 231 te Rouveen (Staphorst OV)
34378,NULL,Oude Rijksweg 243 te Rouveen (Staphorst OV)
34379,NULL,Oude Rijksweg 245 te Rouveen (Staphorst OV)
34380,NULL,Oude Rijksweg 251 te Rouveen (Staphorst OV)
34381,NULL,Oude Rijksweg 257 te Rouveen (Staphorst OV)
34382,NULL,Oude Rijksweg 259 te Rouveen (Staphorst OV)
34383,NULL,Oude Rijksweg 261 te Rouveen (Staphorst OV) e.a.
34384,NULL,Oude Rijksweg 263 te Rouveen (Staphorst OV) e.a.
34385,NULL,Oude Rijksweg 279 te Rouveen (Staphorst OV) e.a.
34386,NULL,Oude Rijksweg 283 te Rouveen (Staphorst OV) e.a.
34387,NULL,Oude Rijksweg 285 te Rouveen (Staphorst OV)
34388,NULL,Oude Rijksweg 291 te Rouveen (Staphorst OV) e.a.
34389,NULL,Stadhuisstraat 6 te Tilburg (NB)
34390,NULL,Oude Rijksweg 293 te Rouveen (Staphorst OV) e.a.
34391,NULL,Oude Rijksweg 297 te Rouveen (Staphorst OV)
34392,NULL,Oude Rijksweg 313 te Rouveen (Staphorst OV) e.a.
34393,NULL,Oude Rijksweg 317 te Rouveen (Staphorst OV)
34394,NULL,Oude Rijksweg 329 te Rouveen (Staphorst OV) e.a.
34395,NULL,Oude Rijksweg 339 te Rouveen (Staphorst OV)
34396,NULL,Oude Rijksweg 355 te Rouveen (Staphorst OV)
34397,NULL,Oude Rijksweg 363 te Rouveen (Staphorst OV) e.a.
34398,NULL,Oude Rijksweg 375 te Rouveen (Staphorst OV)
34399,NULL,Oude Rijksweg 379 te Rouveen (Staphorst OV)
34400,NULL,Oude Rijksweg 383 te Rouveen (Staphorst OV)
34401,NULL,Oude Rijksweg 397 te Rouveen (Staphorst OV)
34402,NULL,Oude Rijksweg 401 te Rouveen (Staphorst OV) e.a.
34403,NULL,Oude Rijksweg 435 te Rouveen (Staphorst OV)
34404,NULL,Oude Rijksweg 441 te Rouveen (Staphorst OV) e.a.
34405,NULL,Oude Rijksweg bij 443 te Rouveen (Staphorst OV)
34406,NULL,Oude Rijksweg 445 te Rouveen (Staphorst OV) e.a.
34407,NULL,Oude Rijksweg 457 te Rouveen (Staphorst OV) e.a.
34408,NULL,Oude Rijksweg 459 te Rouveen (Staphorst OV)
34409,NULL,Oude Rijksweg 493 te Rouveen (Staphorst OV)
34410,NULL,Oude Rijksweg 495 te Rouveen (Staphorst OV) e.a.
34411,NULL,Oude Rijksweg 499 te Rouveen (Staphorst OV)
34412,NULL,Oude Rijksweg 503 te Rouveen (Staphorst OV) e.a.
34413,NULL,Oude Rijksweg 507 te Rouveen (Staphorst OV)
34414,NULL,Oude Rijksweg 511 te Rouveen (Staphorst OV) e.a.
34415,NULL,Oude Rijksweg 513 te Rouveen (Staphorst OV)
34417,NULL,Oude Rijksweg 517 te Rouveen (Staphorst OV) e.a.
34418,NULL,Oude Rijksweg 519 te Rouveen (Staphorst OV)
34419,NULL,Oude Rijksweg 531 te Rouveen (Staphorst OV) e.a.
34420,NULL,Zesstedenweg 159 te Grootebroek (Stede Broec NH)
34421,NULL,Oude Rijksweg 539 te Rouveen (Staphorst OV)
34422,NULL,Oude Rijksweg 547 te Rouveen (Staphorst OV) e.a.
34423,NULL,Oude Rijksweg 555 te Rouveen (Staphorst OV)
34424,NULL,Oude Rijksweg 571 te Rouveen (Staphorst OV) e.a.
34425,NULL,Oude Rijksweg 577 te Rouveen (Staphorst OV)
34426,Coomanshof,Witte Herenstraat bij 30 te Haarlem (NH) e.a.
34427,NULL,Oude Rijksweg 591 te Rouveen (Staphorst OV)
34428,NULL,Oude Rijksweg 599 te Rouveen (Staphorst OV)
34429,NULL,Oude Rijksweg 623 te Rouveen (Staphorst OV)
34430,NULL,Oude Rijksweg 625 te Rouveen (Staphorst OV) e.a.
34431,NULL,Oude Rijksweg 629 te Rouveen (Staphorst OV)
34432,NULL,Oude Rijksweg 631 te Rouveen (Staphorst OV)
34433,NULL,Oude Rijksweg 633 te Rouveen (Staphorst OV) e.a.
34434,NULL,Oude Rijksweg 635 te Rouveen (Staphorst OV)
34435,NULL,Oude Rijksweg 637 te Rouveen (Staphorst OV)
34436,NULL,Oude Rijksweg 641 te Rouveen (Staphorst OV) e.a.
34437,NULL,Oude Rijksweg 645 te Rouveen (Staphorst OV)
34438,NULL,Oude Rijksweg 659 te Rouveen (Staphorst OV)
34439,NULL,Oude Rijksweg 663 te Rouveen (Staphorst OV) e.a.
34440,NULL,Oude Rijksweg 665 te Rouveen (Staphorst OV) e.a.
34441,NULL,Oude Rijksweg 667 te Rouveen (Staphorst OV)
34442,NULL,Oude Rijksweg 669 te Rouveen (Staphorst OV) e.a.
34443,NULL,Oude Rijksweg 681 te Rouveen (Staphorst OV)
34444,NULL,Oude Rijksweg 733 te Rouveen (Staphorst OV) e.a.
34445,NULL,Oude Rijksweg 739 te Rouveen (Staphorst OV) e.a.
34446,NULL,Oude Rijksweg 234 te Rouveen (Staphorst OV) e.a.
34447,NULL,Oude Rijksweg 246 te Rouveen (Staphorst OV)
34448,NULL,Oude Rijksweg 248 te Rouveen (Staphorst OV)
34449,NULL,Oude Rijksweg 254 te Rouveen (Staphorst OV)
34450,NULL,Oude Rijksweg 264 te Rouveen (Staphorst OV)
34451,NULL,Oude Rijksweg 270 te Rouveen (Staphorst OV)
34452,NULL,Oude Rijksweg 272 te Rouveen (Staphorst OV)
34453,NULL,Oude Rijksweg 274 te Rouveen (Staphorst OV) e.a.
34454,NULL,Oude Rijksweg 278 te Rouveen (Staphorst OV) e.a.
34455,NULL,Oude Rijksweg 286 te Rouveen (Staphorst OV)
34456,NULL,Oude Rijksweg 288 te Rouveen (Staphorst OV)
34457,NULL,Oude Rijksweg 292 te Rouveen (Staphorst OV)
34458,NULL,Oude Rijksweg 294 te Rouveen (Staphorst OV)
34459,NULL,Oude Rijksweg 300 te Rouveen (Staphorst OV)
34460,NULL,Oude Rijksweg 304 te Rouveen (Staphorst OV)
34461,NULL,Oude Rijksweg 306 te Rouveen (Staphorst OV)
34462,NULL,Oude Rijksweg 308 te Rouveen (Staphorst OV)
34463,NULL,Oude Rijksweg 310 te Rouveen (Staphorst OV)
34464,NULL,Oude Rijksweg 322 te Rouveen (Staphorst OV)
34465,NULL,Oude Rijksweg 328 te Rouveen (Staphorst OV) e.a.
34466,NULL,Oude Rijksweg 332 te Rouveen (Staphorst OV) e.a.
34467,NULL,Oude Rijksweg 338 te Rouveen (Staphorst OV)
34468,NULL,Oude Rijksweg 340 te Rouveen (Staphorst OV)
34469,NULL,Oude Rijksweg 346 te Rouveen (Staphorst OV)
34470,NULL,Oude Rijksweg 348 te Rouveen (Staphorst OV) e.a.
34471,NULL,Oude Rijksweg 350 te Rouveen (Staphorst OV) e.a.
34472,NULL,Oude Rijksweg 352 te Rouveen (Staphorst OV)
34473,NULL,Oude Rijksweg 354 te Rouveen (Staphorst OV)
34474,NULL,Oude Rijksweg 356 te Rouveen (Staphorst OV)
34475,NULL,Oude Rijksweg 358 te Rouveen (Staphorst OV)
34476,NULL,Oude Rijksweg 362 te Rouveen (Staphorst OV)
34477,NULL,Oude Rijksweg 364 te Rouveen (Staphorst OV)
34478,NULL,Oude Rijksweg 372 te Rouveen (Staphorst OV) e.a.
34479,NULL,Oude Rijksweg 382 te Rouveen (Staphorst OV)
34480,NULL,Oude Rijksweg 386 te Rouveen (Staphorst OV)
34481,NULL,Oude Rijksweg 392 te Rouveen (Staphorst OV)
34482,NULL,Oude Rijksweg 456 te Rouveen (Staphorst OV) e.a.
34483,NULL,Oude Rijksweg 458 te Rouveen (Staphorst OV)
34484,NULL,Oude Rijksweg 462 te Rouveen (Staphorst OV) e.a.
34485,NULL,Oude Rijksweg 464 te Rouveen (Staphorst OV)
34486,NULL,Oude Rijksweg 486 te Rouveen (Staphorst OV) e.a.
34487,NULL,Oude Rijksweg 488 te Rouveen (Staphorst OV)
34488,NULL,Oude Rijksweg 492 te Rouveen (Staphorst OV)
34489,NULL,Oude Rijksweg 494 te Rouveen (Staphorst OV)
34490,NULL,Kerkweg 1 te IJhorst (Staphorst OV)
34491,NULL,Kerkweg 3 te IJhorst (Staphorst OV) e.a.
34492,NULL,Kerkweg 6 te IJhorst (Staphorst OV)
34493,NULL,Kerkweg 8 te IJhorst (Staphorst OV)
34494,NULL,Kerkweg 10 te IJhorst (Staphorst OV)
34495,NULL,Kerkweg bij 10 te IJhorst (Staphorst OV)
34496,NULL,Kerkweg 12 te IJhorst (Staphorst OV)
34497,Ceres,Broekerhavenweg 80 te Bovenkarspel (Stede Broec NH)
34498,NULL,Hoofdstraat 296 te Bovenkarspel (Stede Broec NH)
34499,NULL,Kampweg 1 te Stedum (Loppersum GR)
34500,NULL,Bedumerweg 39 te Stedum (Loppersum GR)
34501,NULL,Bedumerweg 41 te Stedum (Loppersum GR)
34502,NULL,Delleweg 2 te Stedum (Loppersum GR)
34503,NULL,Delleweg 9 te Stedum (Loppersum GR)
34504,NULL,Hoofdstraat 1 te Stedum (Loppersum GR)
34505,NULL,Hoofdstraat 47 te Stedum (Loppersum GR)
34506,NULL,Lellensterweg 2 te Stedum (Loppersum GR) e.a.
34507,NULL,Lopsterweg 2 te Stedum (Loppersum GR)
34508,NULL,Lopsterweg 20 te Stedum (Loppersum GR)
34509,NULL,Smydingheweg 6 te Garsthuizen (Loppersum GR)
34510,NULL,Smydingheweg 2 te Garsthuizen (Loppersum GR)
34511,NULL,Smydingheweg 44 te Garsthuizen (Loppersum GR)
34512,NULL,Smydingheweg bij 44 te Garsthuizen (Loppersum GR)
34513,NULL,Abt Emopad 1 te Westeremden (Loppersum GR)
34514,NULL,Fiveldijk 2 te Westeremden (Loppersum GR)
34515,NULL,Pastorieweg 16 te Westeremden (Loppersum GR)
34516,NULL,Beneden Sasweg 8 te De Heen (Steenbergen NB)
34517,NULL,Kerkplein 7 te Steenbergen (NB)
34518,NULL,Beneden Sasweg bij 8 te De Heen (Steenbergen NB)
34519,NULL,Westdam 21 te Steenbergen (NB)
34521,NULL,Dorpsstraat 20 te Steenderen (Bronckhorst GE)
34522,NULL,Muizengatweg 5 te Toldijk (Bronckhorst GE)
34523,NULL,J.F. Oltmansstraat 7 te Steenderen (Bronckhorst GE) e.a.
34524,NULL,Wehmestraat 1 te Steenderen (Bronckhorst GE) e.a.
34526,NULL,Bobbinkstraat 7 te Baak (Bronckhorst GE)
34527,NULL,Hofstraat bij 4 te Baak (Bronckhorst GE)
34528,NULL,Hofstraat 8 te Baak (Bronckhorst GE)
34529,NULL,Wichmondseweg 17 te Baak (Bronckhorst GE)
34531,NULL,Boterstraat 1 te Bronkhorst (Bronckhorst GE)
34532,NULL,Boterstraat 3 te Bronkhorst (Bronckhorst GE)
34533,NULL,Boterstraat 5 te Bronkhorst (Bronckhorst GE)
34534,NULL,Boterstraat 7 te Bronkhorst (Bronckhorst GE)
34535,NULL,Gijsbertplein 1344 bij 1 te Bronkhorst (Bronckhorst GE)
34536,NULL,Bovenstraat 1 te Bronkhorst (Bronckhorst GE)
34537,NULL,Bovenstraat 3 te Bronkhorst (Bronckhorst GE)
34538,NULL,Bovenstraat 5 te Bronkhorst (Bronckhorst GE)
34539,NULL,Bovenstraat 2 te Bronkhorst (Bronckhorst GE)
34540,NULL,Bovenstraat 8 te Bronkhorst (Bronckhorst GE)
34541,NULL,Bovenstraat 10 te Bronkhorst (Bronckhorst GE)
34542,NULL,Uilenhoek 4 te Bronkhorst (Bronckhorst GE)
34543,NULL,Spaensweertweg 1 te Steenderen (Bronckhorst GE)
34544,NULL,Gijsbertplein 1344 1 te Bronkhorst (Bronckhorst GE)
34545,NULL,'t Hof 2 te Bronkhorst (Bronckhorst GE)
34546,NULL,'t Hof 5 te Bronkhorst (Bronckhorst GE)
