id,street,is_main_address,zipcode
18135,Zeestraat,N,2518 AD
18135,Zeestraat,Y,2518 AD
18136,Zeestraat,Y,2518 AD
18137,Zeestraat,Y,2518 AD
18138,Zeestraat,Y,2518 AD
18139,Zijdelaan,Y,2594 BV
18140,Hoofdstraat,Y,5109 AC
18141,Hoofdstraat,Y,5109 AA
18142,Hoofdstraat,Y,5109 AA
18143,Hoofdstraat,Y,5109 AC
18143,Hoofdstraat,N,5109 AC
18144,Hoofdstraat,Y,5109 AD
18145,Hoofdstraat,Y,5109 AB
18146,Hoofdstraat,Y,5109 AD
18147,Kerkdijk,Y,5109 TL
18147,Wielstraat,N,5109 TK
18148,Kerkdijk,Y,5109 TL
18149,Vaartweg,Y,5109 RC
18150,Vaartweg,Y,5109 RC
18152,Waspikse Weg,Y,5109 RE
18153,Langestraat,Y,2691 BH
18154,Langestraat,N,2691 BD
18154,Langestraat,Y,2691 BD
18155,Langestraat,Y,2691 BE
18156,Maasdijk,Y,2691 NZ
18157,Marktplein,N,2691 BV
18157,Marktplein,Y,2691 BV
18158,Marktplein,Y,2691 BV
18159,Naaldwijkseweg,Y,2691 RD
18160,Peppellaan,Y,2691 NG
18161,NULL,NULL,NULL
18162,NULL,NULL,NULL
18163,Kerkstraat,Y,7141 BA
18164,Kerkhofsteeg,N,7141 CZ
18164,Kerkhofsteeg,N,7141 CZ
18164,Mattelierstraat,Y,7141 BP
18166,Nieuwestraat,Y,7141 BZ
18167,Notenboomstraat,Y,7141 AB
18168,Notenboomstraat,Y,7141 AC
18169,Kerkstraat,Y,6561 CC
18170,Herwendaalseweg,Y,6562 AG
18171,Kerkstraat,Y,6561 CC
18172,NULL,Y,NULL
18173,Prinsengracht,Y,1016 GX
18174,Prinsengracht,Y,1016 GX
18176,NULL,NULL,NULL
18177,Ossenweg,Y,9931 TA
18178,Ossenweg,Y,9931 TA
18179,Ossenweg,Y,9931 TA
18180,Ossenweg,Y,9931 TA
18181,NULL,NULL,NULL
18182,Ossenweg,Y,9931 TA
18183,Ossenweg,Y,9931 TA
18184,Ossenweg,Y,9931 TA
18185,Ossenweg,Y,9931 TA
18186,Ossenweg,Y,9931 TB
18187,NULL,NULL,NULL
18188,Ossenweg,Y,9931 TA
18189,Ossenweg,Y,9931 TA
18190,Ossenweg,Y,9931 TB
18191,Ossenweg,Y,9931 TB
18192,Ossenweg,Y,9931 TB
18193,Ossenweg,Y,9931 TA
18194,Ossenweg,Y,9931 TA
18195,Ossenweg,Y,9931 TB
18196,NULL,NULL,NULL
18197,Ossenweg,Y,9931 TA
18198,Ossenweg,Y,9931 TA
18199,Ossenweg,Y,9931 TA
18200,Ossenweg,Y,9931 TA
18201,Hoofdweg,N,2131 MA
18201,Hoofdweg,Y,2131 MA
18204,Tolweg,Y,9912 TG
18205,Fearhûshoeke,Y,9022 BR
18206,NULL,Y,NULL
18207,Geert Knolweg,Y,8501 MK
18208,Groene Dijk,Y,8501 AX
18209,NULL,Y,NULL
18210,Lindengracht,Y,8556 XX
18211,Eckelraderweg,Y,6251 NK
18211,Eckelraderweg,N,6251 NK
18212,Eckelraderweg,N,6251 NK
18212,Eckelraderweg,Y,6251 NK
18213,Walem,Y,6342 PA
18214,Walem,Y,6342 PA
18215,Middelstumerweg,Y,9959 TC
18216,Middelstumerweg,Y,9959 TC
18216,Middelstumerweg,N,9959 TC
18217,NULL,Y,NULL
18218,Rodeweg,Y,9959 PJ
18219,Uiterdijk,Y,9959 PK
18220,Warffumerweg,Y,9959 TG
18221,Warffumerweg,Y,9959 TG
18222,Boterdiep Oz,Y,9785 AA
18223,Westerdijkshorn,Y,9781 TH
18224,Boterdiep Wz,Y,9785 AL
18225,Boterdiep Wz,Y,9785 AL
18226,Wolddijk,Y,9785 TC
18227,Ransdalerstraat,Y,6312 AH
18228,Ransdalerstraat,Y,6312 AH
18229,Ransdalerstraat,Y,6312 AH
18230,Scheulderdorpsstraat,Y,6307 PC
18231,Scheulderdorpsstraat,Y,6307 PC
18232,Scheulderdorpsstraat,Y,6307 PC
18233,Scheulderdorpsstraat,Y,6307 PC
18234,Scheulderdorpsstraat,N,6307 PC
18234,Scheulderdorpsstraat,Y,6307 PC
18235,Gasthuis,Y,6268 NN
18236,Gasthuis,Y,6268 NN
18239,Oudestraat,Y,4311 AV
18240,Zuiderweg,Y,9801 TD
18241,Kruisstraat,Y,8051 GD
18242,Kruisstraat,Y,8051 GD
18243,Lytse Buorren,Y,9074 BW
18244,Bonifatiusplein,N,8911 JT
18244,Bonifatiusplein,Y,8911 JT
18245,Zilverstraat,Y,8801 KC
18245,Zilverstraat,N,8801 KC
18245,Zilverstraat,N,8801 KC
18245,Zilverstraat,N,8801 KC
18246,Nieuwendijk,Y,1012 MH
18247,Herenstraat,Y,2271 CD
18248,Hoogstraat,Y,2312 JA
18248,Oude Rijn,N,2312 HB
18248,Oude Rijn,N,2312 HB
18249,Hoogstraat,Y,2312 JA
18249,Hoogstraat,N,2312 JA
18250,Hoogstraat,N,2312 JA
18250,Hoogstraat,Y,2312 JA
18251,Hoogstraat,Y,2312 JA
18251,Hoogstraat,N,2312 JA
18252,NULL,Y,NULL
18253,Gouverneursplein,Y,8911 HH
18254,Nieuweburen,Y,8911 GA
18255,Noorderplantage,Y,8911 DE
18256,Hôf,Y,9088 AM
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,Y,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LS
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LT
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LV
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LW
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LP
18257,Amelandsdwinger,N,8911 LN
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LR
18257,Amelandsdwinger,N,8911 LX
18257,Amelandsdwinger,N,8911 LX
18258,Turfmarkt,Y,8911 KT
18259,Zijtak,Y,1251 RS
18260,Rijksweg,Y,6247 AG
18261,Steenstraat,Y,6247 ED
18262,Achelerweg,Y,6301 RK
18263,Hoeve Heihofweg,N,6301 RB
18263,Hoeve Heihofweg,Y,6301 RB
18264,Hekerweg,N,6301 RJ
18264,Hekerweg,Y,6301 RJ
18265,Hekerweg,Y,6301 RH
18267,Hekerweg,Y,6301 RH
18268,Hekerweg,Y,6301 RJ
18268,Hekerweg,N,6301 RJ
18269,Hekerweg,Y,6301 RH
18270,Hekerweg,N,6301 RJ
18270,Hekerweg,N,6301 RJ
18270,Hekerweg,Y,6301 RJ
18271,Groeneweg,Y,6441 LL
18273,Oude Kerkstraat,Y,5854 AB
18274,Voorstraat,Y,8801 KZ
18275,Muntstraat,Y,6211 EJ
18276,Binnenweg,N,6955 AW
18276,Binnenweg,Y,6955 AW
18277,Markt,Y,6131 EL
18278,Voorstraat,Y,3512 AN
18279,Burgwal,Y,2611 GJ
18280,NULL,NULL,NULL
18281,NULL,Y,NULL
18282,Kasteelweg,Y,6125 RG
18283,Maastrichterweg,Y,6247 NA
18284,NULL,Y,NULL
18286,Oudkerkhof,Y,3512 GK
18287,Oudkerkhof,Y,3512 GK
18288,Oudkerkhof,Y,3512 GK
18289,Oudkerkhof,Y,3512 GJ
18290,Oudkerkhof,Y,3512 GJ
18291,Oudkerkhof,Y,3512 GJ
18292,Oudkerkhof,Y,3512 GJ
18293,Oudkerkhof,Y,3512 GJ
18294,Park Oog in Al,Y,3533 HE
18295,Pausdam,Y,3512 HN
18296,Pausdam,Y,3512 HN
18297,Pieterskerkhof,Y,3512 JR
18298,Pieterskerkhof,Y,3512 JR
18299,Pieterskerkhof,Y,3512 JS
18299,Pieterskerkhof,N,3512 JS
18299,Pieterskerkhof,N,3512 JS
18300,Pieterstraat,Y,3512 JT
18301,Pieterstraat,Y,3512 JV
18302,Pieterstraat,Y,3512 JV
18303,Pieterstraat,Y,3512 JV
18304,Plompetorengracht,N,3512 CA
18304,Plompetorengracht,Y,3512 CA
18305,Plompetorengracht,Y,3512 CA
18306,Plompetorengracht,Y,3512 CA
18307,Plompetorengracht,Y,3512 CA
18308,Plompetorengracht,Y,3512 CA
18309,Plompetorengracht,Y,3512 CA
18310,Plompetorengracht,Y,3512 CB
18311,Plompetorengracht,N,3512 CB
18311,Plompetorengracht,Y,3512 CB
18312,Plompetorengracht,Y,3512 CB
18313,Plompetorengracht,Y,3512 CB
18314,Plompetorengracht,Y,3512 CB
18315,Plompetorengracht,Y,3512 CB
18316,Plompetorengracht,Y,3512 CB
18317,Plompetorengracht,Y,3512 CC
18318,Plompetorengracht,Y,3512 CC
18318,Plompetorengracht,N,3512 CC
18319,Plompetorengracht,Y,3512 CC
18320,Plompetorengracht,Y,3512 CD
18321,Plompetorengracht,Y,3512 CD
18322,Plompetorengracht,Y,3512 CD
18322,Plompetorengracht,N,3512 CD
18322,Plompetorengracht,N,3512 CD
18322,Plompetorengracht,N,3512 CD
18323,Plompetorengracht,Y,3512 CD
18324,Predikherenkerkhof,Y,3512 TJ
18325,Predikherenkerkhof,N,3512 TJ
18325,Predikherenkerkhof,Y,3512 TJ
18325,Predikherenkerkhof,N,3512 TJ
18326,Predikherenkerkhof,Y,3512 TJ
18327,Predikherenstraat,Y,3512 TL
18328,Predikherenstraat,Y,3512 TN
18328,Predikherenstraat,N,3512 TN
18329,Prins Hendriklaan,Y,3583 EP
18330,Richard Wagnerlaan,N,3533 GD
18330,Richard Wagnerlaan,Y,3533 GD
18331,Schoutenstraat,Y,3512 GA
18332,Schoutenstraat,Y,3512 GA
18332,Schoutenstraat,N,3512 GA
18333,Servaasbolwerk,Y,3512 NK
18334,Servetstraat,Y,3512 JG
18335,Servetstraat,Y,3512 JG
18336,Servetstraat,N,3512 JG
18336,Servetstraat,Y,3512 JG
18337,Servetstraat,Y,3512 JG
18338,Springweg,N,3511 VH
18338,Springweg,Y,3511 VH
18339,Nathanaëlspoort,Y,3511 VJ
18340,Springweg,Y,3511 VK
18341,Springweg,Y,3511 VN
18342,Springweg,Y,3511 VP
18343,Springweg,Y,3511 VV
18344,Springweg,Y,3511 VV
18345,Springweg,Y,3511 VV
18345,Springweg,N,3511 VV
18346,Springweg,Y,3511 VV
18347,Springweg,Y,3511 VV
18348,Springweg,Y,3511 VV
18349,Springweg,N,3511 VW
18349,Springweg,N,3511 VV
18349,Springweg,N,3511 VV
18349,Springweg,N,3511 VV
18349,Springweg,N,3511 VW
18349,Springweg,N,3511 VV
18349,Springweg,N,3511 VW
18349,Springweg,N,3511 VW
18349,Springweg,Y,3511 VV
18349,Springweg,N,3511 VW
18349,Springweg,N,3511 VW
18350,Springweg,Y,3511 VZ
18350,Springweg,N,3511 VZ
18351,Springweg,Y,3511 VZ
18352,Stadhuisbrug,Y,3511 KP
18352,Ganzenmarkt,N,3512 GC
18353,Steenweg,Y,3511 JP
18354,Sterrenburg,Y,3511 ZA
18355,Trans,Y,3512 JJ
18356,Trans,Y,3512 JJ
18357,Trans,Y,3512 JJ
18358,Trans,Y,3512 JJ
18359,Trans,Y,3512 JJ
18360,Trans,Y,3512 JJ
18361,Trans,Y,3512 JJ
18362,Trans,Y,3512 JJ
18363,Trans,Y,3512 JJ
18364,Trans,Y,3512 JK
18365,Trans,Y,3512 JK
18366,Trans,Y,3512 JK
18367,Trans,Y,3512 JK
18368,Trans,Y,3512 JK
18369,Trans,Y,3512 JK
18369,Trans,N,3512 JK
18370,Twijnstraat,Y,3511 ZH
18371,Vechtdijk,Y,3563 MA
18371,Vechtdijk,N,3563 MA
18372,Vinkenburgstraat,Y,3512 AA
18373,Vismarkt,Y,3511 KS
18374,Vismarkt,Y,3511 KS
18375,Vismarkt,Y,3511 KS
18376,Vismarkt,Y,3511 KS
18377,Vismarkt,Y,3511 KS
18378,Vismarkt,Y,3511 KS
18379,Vismarkt,Y,3511 KS
18380,Vismarkt,Y,3511 KS
18381,Vismarkt,Y,3511 KS
18382,Voorstraat,Y,3512 AN
18383,Voorstraat,Y,3512 AJ
18384,Voorstraat,Y,3512 AT
18385,Vredenburg,Y,3511 BD
18386,NULL,Y,NULL
18387,Wed,Y,3512 JH
18387,Wed,N,3512 JH
18387,Korte Nieuwstraat,N,3512 NM
18388,Wittevrouwenstraat,N,3512 CS
18388,Wittevrouwenstraat,N,3512 CS
18388,Wittevrouwenstraat,Y,3512 CS
18389,Wittevrouwenstraat,Y,3512 CS
18390,Wittevrouwenstraat,Y,3512 CS
18391,Wittevrouwenstraat,Y,3512 CS
18392,Wittevrouwenstraat,Y,3512 CT
18393,Wittevrouwenstraat,Y,3512 CV
18394,Wittevrouwenstraat,Y,3512 CV
18395,Wittevrouwenstraat,Y,3512 CV
18396,Wittevrouwenstraat,Y,3512 CV
18397,Wijde Begijnestraat,N,3512 AW
18397,Wijde Begijnestraat,N,3512 AW
18397,Wijde Begijnestraat,N,3512 AW
18397,Wijde Begijnestraat,Y,3512 AW
18398,Wijde Begijnestraat,Y,3512 AW
18399,Wijde Begijnestraat,Y,3512 AW
18400,Buurkerkhof,N,3511 KC
18400,Zadelstraat,Y,3511 LR
18401,Zadelstraat,Y,3511 LS
18402,Zakkendragerssteeg,Y,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18402,Zakkendragerssteeg,N,3511 AA
18403,Zonnenburg,Y,3512 NL
18403,Zonnenburg,N,3512 NL
18403,Zonnenburg,N,3512 NL
18404,Zuilenstraat,Y,3512 NA
18405,Zuilenstraat,Y,3512 NB
18406,Zuilenstraat,Y,3512 NB
18407,Zuilenstraat,Y,3512 NB
18408,Zuilenstraat,Y,3512 NB
18409,Zuilenstraat,Y,3512 NB
18410,Zuilenstraat,Y,3512 NB
18410,Zuilenstraat,N,3512 NB
18411,Zuilenstraat,Y,3512 ND
18411,Zuilenstraat,N,3512 ND
18411,Zuilenstraat,N,3512 ND
18411,Zuilenstraat,N,3512 ND
18412,Zuilenstraat,Y,3512 ND
18412,Zuilenstraat,N,3512 ND
18412,Zuilenstraat,N,3512 ND
18412,Zuilenstraat,N,3512 ND
18412,Zuilenstraat,N,3512 ND
18413,NULL,Y,NULL
18414,NULL,Y,NULL
18415,Akerkhof,Y,9712 BA
18416,Akerkhof,Y,9712 BA
18417,Akerkhof,Y,9712 BA
18418,Akerkhof,Y,9712 BA
18419,Akerkhof,Y,9712 BB
18420,Akerkhof,Y,9712 BC
18421,Akerkhof,Y,9712 BC
18421,Akerkhof,N,9712 BC
18421,Akerkhof,N,9712 BC
18422,Akerkhof,Y,9712 BC
18423,Akerkhof,Y,9711 JB
18424,Akerkhof,Y,9711 JB
18425,Akerkhof,Y,9711 JB
18425,Akerkhof,N,9711 JB
18426,Akerkstraat,Y,9712 BG
18427,Astraat,Y,9718 CR
18428,Aweg,Y,9718 CT
18429,Aweg,Y,9718 CT
18430,Brugstraat,N,9712 AA
18430,Brugstraat,Y,9712 AA
18431,Brugstraat,Y,9712 AA
18431,Brugstraat,N,9712 AA
18431,Brugstraat,N,9712 AA
18431,Brugstraat,N,9712 AA
18432,Brugstraat,Y,9711 HX
18432,Brugstraat,N,9711 HX
18433,Brugstraat,Y,9711 HZ
18434,Brugstraat,Y,9711 HZ
18434,Brugstraat,N,9711 HZ
18435,Brugstraat,Y,9711 HZ
18436,Brugstraat,N,9711 HZ
18436,Brugstraat,Y,9711 HZ
18437,Bruine Ruiterstraat,Y,9711 KR
18438,Kleine Gelkingestraat,N,9711 NG
18438,Burchtstraat,Y,9711 LT
18439,Burchtstraat,Y,9711 LT
18440,Damsterdiep,Y,9711 SG
18440,Damsterdiep,N,9711 SG
18441,Damsterdiep,Y,9713 ED
18442,Damsterdiep,Y,9713 ED
18443,Damsterdiep,Y,9713 ED
18444,Damsterdiep,Y,9713 ED
18444,Damsterdiep,N,9713 ED
18445,Damsterdiep,N,9711 SK
18445,Damsterdiep,Y,9711 SK
18446,Damsterdiep,Y,9711 SL
18447,Damsterdiep,Y,9711 SM
18448,Damsterdiep,Y,9711 SM
18448,Damsterdiep,N,9711 SM
18449,Damsterdiep,Y,9711 SM
18450,Dwarsstraat,N,9718 BN
18450,Dwarsstraat,Y,9718 BN
18451,Folkingestraat,Y,9711 JS
18452,Folkingestraat,Y,9711 JZ
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,Y,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18453,Gasthuisstraatje,N,9712 AS
18454,Gasthuisstraatje,Y,9712 AS
18454,Hoekstraat,N,9712 AP
18455,Gedempte Kattendiep,N,9711 PL
18455,Gedempte Kattendiep,Y,9711 PL
18456,Gedempte Kattendiep,Y,9711 PL
18456,Gedempte Kattendiep,N,9711 PL
18457,Gelkingestraat,N,9711 NA
18457,Gelkingestraat,Y,9711 NA
18458,Gelkingestraat,N,9711 NB
18458,Gelkingestraat,Y,9711 NB
18459,Gelkingestraat,Y,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18459,Gelkingestraat,N,9711 NB
18460,Gelkingestraat,N,9711 NC
18460,Gelkingestraat,Y,9711 NC
18461,Gelkingestraat,Y,9711 NC
18461,Gelkingestraat,N,9711 NC
18462,Gelkingestraat,Y,9711 NC
18463,Groenesteinlaan,Y,9722 BX
18464,Grote Kromme Elleboog,N,9712 BJ
18464,Grote Kromme Elleboog,N,9712 BJ
18464,Grote Kromme Elleboog,Y,9712 BJ
18465,Grote Leliestraat,Y,9712 SX
18466,Grote Markt,Y,9712 HN
18467,Waagplein,Y,9712 JZ
18468,Grote Markt,Y,9711 LV
18469,Grote Markt,Y,9711 LV
18470,Grote Markt,Y,9711 LV
18471,Grote Markt,Y,9711 LV
18472,Grote Markt,Y,9711 LV
18472,Grote Markt,N,9711 LV
18472,Gelkingestraat,N,9711 NC
18472,Gelkingestraat,N,9711 NC
18473,Grote Markt,Y,9711 LV
18474,Grote Markt,Y,9711 LV
18475,Grote Markt,Y,9711 LX
18476,Guyotplein,Y,9712 NX
18476,Guyotplein,N,9712 NX
18477,Guyotplein,N,9712 NX
18477,Guyotplein,Y,9712 NX
18478,Guyotplein,Y,9712 NX
18479,Haddingestraat,Y,9711 KB
18479,Haddingedwarsstraat,N,9711 KA
18479,Haddingedwarsstraat,N,9711 KA
18479,Haddingedwarsstraat,N,9711 KA
18480,Haddingestraat,N,9711 KB
18480,Haddingestraat,Y,9711 KB
18481,Haddingestraat,Y,9711 KB
18481,Haddingestraat,N,9711 KB
18481,Haddingestraat,N,9711 KB
18481,Haddingestraat,N,9711 KB
18482,Haddingestraat,N,9711 KB
18482,Haddingestraat,Y,9711 KB
18482,Haddingestraat,N,9711 KB
18482,Haddingestraat,N,9711 KB
18483,Haddingestraat,Y,9711 KC
18484,Haddingestraat,N,9711 KC
18484,Haddingestraat,Y,9711 KC
18484,Haddingestraat,N,9711 KC
18485,Hardewikerstraat,Y,9712 GR
18486,Hardewikerstraat,Y,9712 GR
18486,Hardewikerstraat,N,9712 GR
18487,Hardewikerstraat,Y,9712 GR
18487,Hardewikerstraat,N,9712 GR
18488,Hardewikerstraat,Y,9712 GR
18489,Hardewikerstraat,N,9712 GR
18489,Hardewikerstraat,N,9712 GR
18489,Hardewikerstraat,Y,9712 GR
18490,Hardewikerstraat,Y,9712 GR
18491,Hardewikerstraat,N,9712 GR
18491,Hardewikerstraat,Y,9712 GR
18492,Hardewikerstraat,Y,9712 GR
18493,Hardewikerstraat,Y,9712 GR
18494,Hardewikerstraat,Y,9712 GS
